user id,product id,trial,refunded,purchase date,country code,media source,transaction_number
187639,tenwords_1w_7.99_7free,t,f,2020-07-19,DE,Facebook Ads,1
188196,tenwords_1w_9.99_offer,f,f,2020-07-01,BN,Facebook Ads,1
188465,tenwords_lifetime_limited_49.99,f,f,2020-09-07,Organic/Unknown,Organic/Unknown,1
189976,tenwords_1w_9.99_offer,f,f,2020-07-15,IT,Facebook Ads,1
190452,tenwords_1w_7.99_7free,t,f,2020-08-22,Organic/Unknown,Organic/Unknown,1
190452,tenwords_1w_7.99_7free,f,f,2020-08-29,Organic/Unknown,Organic/Unknown,2
195178,tenwords_1w_7.99_7free,t,f,2020-08-24,US,Facebook Ads,1
195954,tenwords_1w_9.99_offer,f,f,2020-07-18,US,Facebook Ads,1
197175,tenwords_1w_9.99_offer,f,f,2020-07-30,Organic/Unknown,Organic/Unknown,1
197175,tenwords_1w_9.99_offer,f,f,2020-09-17,Organic/Unknown,Organic/Unknown,2
197175,tenwords_1w_9.99_offer,f,f,2020-09-24,Organic/Unknown,Organic/Unknown,3
199623,tenwords_lifetime_limited_49.99,f,f,2020-09-25,CN,Google Ads,1
199639,tenwords_1w_9.99_offer,f,f,2020-09-08,Organic/Unknown,Organic/Unknown,1
200240,tenwords_1w_9.99_offer,f,f,2020-09-24,EC,Facebook Ads,1
204927,tenwords_1w_9.99_offer,f,f,2020-09-01,Organic/Unknown,Organic/Unknown,1
204927,tenwords_1w_9.99_offer,f,f,2020-09-24,Organic/Unknown,Organic/Unknown,2
205328,tenwords_1w_9.99_offer,f,f,2020-07-18,US,Facebook Ads,1
206104,tenwords_1w_7.99_7free,t,f,2020-07-23,US,Facebook Ads,1
206505,tenwords_1w_7.99_7free,t,f,2020-08-20,EG,Facebook Ads,1
208007,tenwords_1w_7.99_7free,t,f,2020-07-16,UA,Facebook Ads,1
209198,tenwords_1w_9.99_offer,f,t,2020-09-14,US,Facebook Ads,1
210323,tenwords_1w_7.99_7free,t,f,2020-07-22,AM,Facebook Ads,1
212396,tenwords_1w_9.99_offer,f,f,2020-09-24,BY,Facebook Ads,1
219292,tenwords_1w_9.99_offer,f,f,2020-07-06,CA,Facebook Ads,1
219633,tenwords_1w_9.99_offer,f,f,2020-08-18,KZ,Facebook Ads,1
221716,tenwords_1w_9.99_offer,f,f,2020-08-19,Organic/Unknown,Organic/Unknown,1
223939,tenwords_1w_9.99_offer,f,f,2020-09-16,RO,Facebook Ads,1
223939,tenwords_1w_9.99_offer,f,f,2020-09-23,RO,Facebook Ads,2
223939,tenwords_1w_9.99_offer,f,f,2020-09-30,RO,Facebook Ads,3
225767,tenwords_1w_9.99_offer,f,f,2020-07-01,SE,Facebook Ads,1
225767,tenwords_1w_9.99_offer,f,f,2020-07-08,SE,Facebook Ads,2
225767,tenwords_1w_9.99_offer,f,f,2020-07-15,SE,Facebook Ads,3
225767,tenwords_1w_9.99_offer,f,f,2020-07-22,SE,Facebook Ads,4
225767,tenwords_1w_9.99_offer,f,f,2020-07-29,SE,Facebook Ads,5
227618,tenwords_1w_9.99_offer,f,f,2020-07-09,HU,Facebook Ads,1
229166,tenwords_1w_9.99_offer,f,f,2020-08-24,BG,Facebook Ads,1
231322,tenwords_1w_9.99_offer,f,f,2020-09-05,BE,Facebook Ads,1
232383,tenwords_1w_7.99_7free,t,f,2020-07-02,VN,Facebook Ads,1
235748,tenwords_1w_9.99_offer,f,f,2020-07-08,Organic/Unknown,Organic/Unknown,1
235748,tenwords_1w_9.99_offer,f,f,2020-07-15,Organic/Unknown,Organic/Unknown,2
235748,tenwords_1w_9.99_offer,f,f,2020-07-22,Organic/Unknown,Organic/Unknown,3
235748,tenwords_1w_9.99_offer,f,f,2020-07-29,Organic/Unknown,Organic/Unknown,4
235748,tenwords_1w_9.99_offer,f,f,2020-08-05,Organic/Unknown,Organic/Unknown,5
235748,tenwords_1w_9.99_offer,f,f,2020-08-12,Organic/Unknown,Organic/Unknown,6
235748,tenwords_1w_9.99_offer,f,f,2020-08-19,Organic/Unknown,Organic/Unknown,7
235748,tenwords_1w_9.99_offer,f,f,2020-08-26,Organic/Unknown,Organic/Unknown,8
235748,tenwords_1w_9.99_offer,f,f,2020-09-02,Organic/Unknown,Organic/Unknown,9
240397,tenwords_lifetime_limited_49.99,f,f,2020-07-05,Organic/Unknown,Organic/Unknown,1
241995,tenwords_1w_7.99_7free,t,f,2020-07-19,Organic/Unknown,Organic/Unknown,1
242018,tenwords_1w_9.99_offer,f,f,2020-08-27,MY,Facebook Ads,1
242018,tenwords_1w_9.99_offer,f,f,2020-09-03,MY,Facebook Ads,2
242762,tenwords_1w_9.99_offer,f,f,2020-07-11,GH,Facebook Ads,1
244104,tenwords_1w_9.99_offer,f,f,2020-09-21,CR,Facebook Ads,1
244544,tenwords_1w_7.99_7free,t,f,2020-07-12,ES,Facebook Ads,1
244773,tenwords_1w_7.99_7free,t,f,2020-07-18,CA,Facebook Ads,1
247016,tenwords_lifetime_limited_49.99,f,f,2020-07-22,Organic/Unknown,Organic/Unknown,1
249017,tenwords_1w_7.99_7free,t,f,2020-07-05,,Organic/Unknown,1
249559,tenwords_1w_9.99_offer,f,f,2020-09-14,PH,Facebook Ads,1
250635,tenwords_1w_9.99_offer,f,f,2020-07-24,US,Facebook Ads,1
250635,tenwords_1w_9.99_offer,f,f,2020-07-31,US,Facebook Ads,2
250635,tenwords_1w_9.99_offer,f,f,2020-08-07,US,Facebook Ads,3
250635,tenwords_1w_9.99_offer,f,f,2020-08-14,US,Facebook Ads,4
250635,tenwords_1w_9.99_offer,f,f,2020-08-21,US,Facebook Ads,5
250635,tenwords_1w_9.99_offer,f,f,2020-08-28,US,Facebook Ads,6
250635,tenwords_1w_9.99_offer,f,f,2020-09-04,US,Facebook Ads,7
250635,tenwords_1w_9.99_offer,f,f,2020-09-11,US,Facebook Ads,8
250635,tenwords_1w_9.99_offer,f,f,2020-09-18,US,Facebook Ads,9
250635,tenwords_1w_9.99_offer,f,f,2020-09-25,US,Facebook Ads,10
251125,tenwords_lifetime_limited_49.99,f,f,2020-07-25,Organic/Unknown,Organic/Unknown,1
252258,tenwords_1w_7.99_7free,t,f,2020-09-27,Organic/Unknown,Organic/Unknown,1
252857,tenwords_1w_7.99_7free,t,f,2020-07-09,BR,Facebook Ads,1
254613,tenwords_1w_9.99_offer,f,f,2020-09-11,Organic/Unknown,Organic/Unknown,1
255635,tenwords_1w_9.99_offer,f,f,2020-08-03,SG,Facebook Ads,1
255787,tenwords_1w_9.99_offer,f,f,2020-07-10,US,Facebook Ads,1
255933,tenwords_1w_9.99_offer,f,f,2020-08-16,TR,Facebook Ads,1
256077,tenwords_1w_7.99_7free,t,f,2020-09-19,Organic/Unknown,Organic/Unknown,1
256763,tenwords_1w_7.99_7free,t,f,2020-07-22,Organic/Unknown,Organic/Unknown,1
256819,tenwords_1w_9.99_offer,f,f,2020-07-21,US,Facebook Ads,1
257032,tenwords_1w_7.99_7free,t,f,2020-07-04,Organic/Unknown,Organic/Unknown,1
257343,tenwords_1w_9.99_offer,f,f,2020-07-20,US,Facebook Ads,1
257343,tenwords_1w_9.99_offer,f,f,2020-07-27,US,Facebook Ads,2
257343,tenwords_1w_9.99_offer,f,f,2020-08-03,US,Facebook Ads,3
257343,tenwords_1w_9.99_offer,f,f,2020-08-10,US,Facebook Ads,4
257570,tenwords_1w_9.99_offer,f,f,2020-08-31,US,Facebook Ads,1
260847,tenwords_1w_9.99_offer,f,f,2020-07-21,US,Facebook Ads,1
260847,tenwords_1w_9.99_offer,f,f,2020-07-28,US,Facebook Ads,2
260847,tenwords_1w_9.99_offer,f,f,2020-08-04,US,Facebook Ads,3
260847,tenwords_1w_9.99_offer,f,f,2020-08-11,US,Facebook Ads,4
260847,tenwords_1w_9.99_offer,f,f,2020-08-18,US,Facebook Ads,5
260847,tenwords_1w_9.99_offer,f,f,2020-08-25,US,Facebook Ads,6
260847,tenwords_1w_9.99_offer,f,f,2020-09-01,US,Facebook Ads,7
260847,tenwords_1w_9.99_offer,f,f,2020-09-08,US,Facebook Ads,8
260847,tenwords_1w_9.99_offer,f,f,2020-09-15,US,Facebook Ads,9
260847,tenwords_1w_9.99_offer,f,f,2020-09-22,US,Facebook Ads,10
260847,tenwords_1w_9.99_offer,f,f,2020-09-29,US,Facebook Ads,11
262144,tenwords_1w_9.99_offer,f,f,2020-07-21,SG,Facebook Ads,1
263240,tenwords_1w_9.99_offer,f,f,2020-07-25,GR,Facebook Ads,1
263920,tenwords_1w_9.99_offer,f,f,2020-07-17,,Organic/Unknown,1
264362,tenwords_1w_7.99_7free,t,f,2020-07-07,US,Facebook Ads,1
264668,tenwords_1w_9.99_offer,f,f,2020-07-30,Organic/Unknown,Organic/Unknown,1
265340,tenwords_1w_9.99_offer,f,f,2020-07-06,DO,Facebook Ads,1
265340,tenwords_1w_9.99_offer,f,f,2020-07-13,DO,Facebook Ads,2
265340,tenwords_1w_9.99_offer,f,f,2020-07-20,DO,Facebook Ads,3
265765,tenwords_1w_9.99_offer,f,f,2020-07-04,US,Facebook Ads,1
265765,tenwords_1w_9.99_offer,f,f,2020-07-11,US,Facebook Ads,2
265765,tenwords_1w_9.99_offer,f,f,2020-07-18,US,Facebook Ads,3
265765,tenwords_1w_9.99_offer,f,f,2020-07-25,US,Facebook Ads,4
265765,tenwords_1w_9.99_offer,f,f,2020-08-01,US,Facebook Ads,5
265765,tenwords_1w_9.99_offer,f,f,2020-08-08,US,Facebook Ads,6
265765,tenwords_1w_9.99_offer,f,f,2020-08-15,US,Facebook Ads,7
265765,tenwords_1w_9.99_offer,f,f,2020-08-22,US,Facebook Ads,8
265765,tenwords_1w_9.99_offer,f,f,2020-08-29,US,Facebook Ads,9
265765,tenwords_1w_9.99_offer,f,f,2020-09-05,US,Facebook Ads,10
266390,tenwords_1w_9.99_offer,f,f,2020-07-06,Organic/Unknown,Organic/Unknown,1
266390,tenwords_1w_9.99_offer,f,f,2020-07-13,Organic/Unknown,Organic/Unknown,2
266390,tenwords_1w_9.99_offer,f,f,2020-08-13,Organic/Unknown,Organic/Unknown,3
266390,tenwords_1w_9.99_offer,f,f,2020-09-12,Organic/Unknown,Organic/Unknown,4
267321,tenwords_1w_9.99_offer,f,f,2020-08-10,BE,Facebook Ads,1
267807,tenwords_1w_9.99_offer,f,f,2020-09-08,AU,Facebook Ads,1
268706,tenwords_1w_9.99_offer,f,f,2020-07-19,US,Facebook Ads,1
269443,tenwords_1w_7.99_7free,t,f,2020-07-17,CA,Facebook Ads,1
269493,tenwords_1w_7.99_7free,t,f,2020-07-19,CH,Facebook Ads,1
269507,tenwords_1w_7.99_7free,t,f,2020-07-18,US,Facebook Ads,1
270731,tenwords_1w_9.99_offer,f,f,2020-07-27,US,Facebook Ads,1
271858,tenwords_1w_7.99_7free,t,f,2020-09-14,Organic/Unknown,Organic/Unknown,1
271858,tenwords_1w_7.99_7free,f,f,2020-09-21,Organic/Unknown,Organic/Unknown,2
271858,tenwords_1w_7.99_7free,f,f,2020-09-28,Organic/Unknown,Organic/Unknown,3
272078,tenwords_1w_7.99_7free,t,f,2020-07-27,US,Facebook Ads,1
273703,tenwords_1w_7.99_7free,t,f,2020-07-17,Organic/Unknown,Organic/Unknown,1
273703,tenwords_1w_7.99_7free,f,f,2020-07-24,Organic/Unknown,Organic/Unknown,2
273703,tenwords_1w_7.99_7free,f,f,2020-07-31,Organic/Unknown,Organic/Unknown,3
273703,tenwords_1w_7.99_7free,f,f,2020-08-07,Organic/Unknown,Organic/Unknown,4
273703,tenwords_1w_7.99_7free,f,f,2020-08-14,Organic/Unknown,Organic/Unknown,5
273703,tenwords_1w_7.99_7free,f,f,2020-08-21,Organic/Unknown,Organic/Unknown,6
274009,tenwords_1w_9.99_offer,f,f,2020-08-28,IT,Facebook Ads,1
274009,tenwords_1w_9.99_offer,f,f,2020-09-04,IT,Facebook Ads,2
274009,tenwords_1w_9.99_offer,f,f,2020-09-11,IT,Facebook Ads,3
274009,tenwords_1w_9.99_offer,f,f,2020-09-18,IT,Facebook Ads,4
274009,tenwords_1w_9.99_offer,f,f,2020-09-25,IT,Facebook Ads,5
274284,tenwords_lifetime_limited_49.99,f,f,2020-09-23,Organic/Unknown,Organic/Unknown,1
275377,tenwords_1w_9.99_offer,f,t,2020-07-29,US,Facebook Ads,1
275377,tenwords_1w_9.99_offer,f,t,2020-08-05,US,Facebook Ads,2
275377,tenwords_1w_9.99_offer,f,t,2020-08-12,US,Facebook Ads,3
275377,tenwords_1w_9.99_offer,f,t,2020-08-19,US,Facebook Ads,4
275377,tenwords_1w_9.99_offer,f,t,2020-08-26,US,Facebook Ads,5
275377,tenwords_1w_9.99_offer,f,t,2020-09-02,US,Facebook Ads,6
275477,tenwords_1w_7.99_7free,t,f,2020-07-27,US,Facebook Ads,1
275862,tenwords_1w_9.99_offer,f,f,2020-07-22,US,Facebook Ads,1
275862,tenwords_1w_9.99_offer,f,f,2020-07-29,US,Facebook Ads,2
275862,tenwords_1w_9.99_offer,f,f,2020-08-05,US,Facebook Ads,3
275862,tenwords_1w_9.99_offer,f,f,2020-08-12,US,Facebook Ads,4
277282,tenwords_1w_7.99_7free,t,f,2020-08-06,US,Facebook Ads,1
277898,tenwords_1w_9.99_offer,f,f,2020-07-26,Organic/Unknown,Organic/Unknown,1
277898,tenwords_1w_9.99_offer,f,f,2020-08-02,Organic/Unknown,Organic/Unknown,2
277898,tenwords_1w_9.99_offer,f,f,2020-08-09,Organic/Unknown,Organic/Unknown,3
277898,tenwords_1w_9.99_offer,f,f,2020-08-16,Organic/Unknown,Organic/Unknown,4
277898,tenwords_1w_9.99_offer,f,f,2020-08-23,Organic/Unknown,Organic/Unknown,5
277898,tenwords_1w_9.99_offer,f,f,2020-08-30,Organic/Unknown,Organic/Unknown,6
277898,tenwords_1w_9.99_offer,f,f,2020-09-06,Organic/Unknown,Organic/Unknown,7
277898,tenwords_1w_9.99_offer,f,f,2020-09-13,Organic/Unknown,Organic/Unknown,8
277898,tenwords_1w_9.99_offer,f,f,2020-09-20,Organic/Unknown,Organic/Unknown,9
277898,tenwords_1w_9.99_offer,f,f,2020-09-27,Organic/Unknown,Organic/Unknown,10
278619,tenwords_lifetime_limited_49.99,f,f,2020-07-19,Organic/Unknown,Organic/Unknown,1
281057,tenwords_1w_9.99_offer,f,f,2020-07-19,NL,Facebook Ads,1
281578,tenwords_1w_7.99_7free,t,f,2020-08-15,Organic/Unknown,Organic/Unknown,1
282168,tenwords_1w_9.99_offer,f,f,2020-07-29,Organic/Unknown,Organic/Unknown,1
282628,tenwords_1w_7.99_7free,t,f,2020-09-12,JM,Google Ads,1
282782,tenwords_1w_7.99_7free,t,f,2020-08-21,Organic/Unknown,Organic/Unknown,1
285351,tenwords_1w_7.99_7free,t,f,2020-07-17,RU,Facebook Ads,1
285566,tenwords_lifetime_limited_49.99,f,f,2020-09-16,Organic/Unknown,Organic/Unknown,1
288111,tenwords_1w_9.99_offer,f,f,2020-07-23,UK,Facebook Ads,1
289161,tenwords_lifetime_limited_49.99,f,f,2020-07-07,Organic/Unknown,Organic/Unknown,1
291355,tenwords_1w_9.99_offer,f,f,2020-07-09,KW,Facebook Ads,1
292361,tenwords_1w_7.99_7free,t,f,2020-07-20,AE,Facebook Ads,1
292790,tenwords_1w_9.99_offer,f,f,2020-09-25,Organic/Unknown,Organic/Unknown,1
294035,tenwords_1w_9.99_offer,f,f,2020-07-06,PL,Facebook Ads,1
294538,tenwords_1w_9.99_offer,f,f,2020-07-26,RU,Facebook Ads,1
294984,tenwords_1w_7.99_7free,t,f,2020-09-09,QA,Facebook Ads,1
298323,tenwords_1w_9.99_offer,f,f,2020-09-05,LU,Facebook Ads,1
301325,tenwords_1w_9.99_offer,f,f,2020-07-28,CA,Facebook Ads,1
301409,tenwords_1w_9.99_offer,f,f,2020-09-14,MY,Google Ads,1
301409,tenwords_1w_9.99_offer,f,f,2020-09-21,MY,Google Ads,2
302336,tenwords_1w_7.99_7free,t,f,2020-08-25,IT,Facebook Ads,1
303257,tenwords_1w_9.99_offer,f,f,2020-07-11,PL,Facebook Ads,1
303257,tenwords_1w_9.99_offer,f,f,2020-07-18,PL,Facebook Ads,2
303257,tenwords_1w_9.99_offer,f,f,2020-07-25,PL,Facebook Ads,3
303257,tenwords_1w_9.99_offer,f,f,2020-08-01,PL,Facebook Ads,4
303257,tenwords_1w_9.99_offer,f,f,2020-08-08,PL,Facebook Ads,5
303257,tenwords_1w_9.99_offer,f,f,2020-08-15,PL,Facebook Ads,6
303257,tenwords_1w_9.99_offer,f,f,2020-08-22,PL,Facebook Ads,7
305493,tenwords_1w_9.99_offer,f,f,2020-07-16,Organic/Unknown,Organic/Unknown,1
306293,tenwords_1w_7.99_7free,t,f,2020-09-08,Organic/Unknown,Organic/Unknown,1
308736,tenwords_1w_9.99_offer,f,f,2020-08-08,US,Facebook Ads,1
308920,tenwords_1w_9.99_offer,f,f,2020-07-10,TR,Facebook Ads,1
308920,tenwords_1w_9.99_offer,f,f,2020-07-17,TR,Facebook Ads,2
308920,tenwords_1w_9.99_offer,f,f,2020-07-24,TR,Facebook Ads,3
308920,tenwords_1w_9.99_offer,f,f,2020-07-31,TR,Facebook Ads,4
308920,tenwords_1w_9.99_offer,f,f,2020-08-07,TR,Facebook Ads,5
308920,tenwords_1w_9.99_offer,f,f,2020-08-14,TR,Facebook Ads,6
308920,tenwords_1w_9.99_offer,f,f,2020-08-21,TR,Facebook Ads,7
308920,tenwords_1w_9.99_offer,f,f,2020-08-28,TR,Facebook Ads,8
308920,tenwords_1w_9.99_offer,f,f,2020-09-04,TR,Facebook Ads,9
308920,tenwords_1w_9.99_offer,f,f,2020-09-11,TR,Facebook Ads,10
308920,tenwords_1w_9.99_offer,f,f,2020-09-18,TR,Facebook Ads,11
308920,tenwords_1w_9.99_offer,f,f,2020-09-25,TR,Facebook Ads,12
314708,tenwords_1w_9.99_offer,f,f,2020-08-02,Organic/Unknown,Organic/Unknown,1
317651,tenwords_1w_9.99_offer,f,f,2020-08-23,AU,Facebook Ads,1
319044,tenwords_1w_9.99_offer,f,f,2020-08-15,BR,Facebook Ads,1
319044,tenwords_1w_9.99_offer,f,f,2020-08-22,BR,Facebook Ads,2
319044,tenwords_1w_9.99_offer,f,f,2020-08-29,BR,Facebook Ads,3
319090,tenwords_1w_7.99_7free,t,f,2020-07-10,DE,Facebook Ads,1
319090,tenwords_1w_7.99_7free,f,f,2020-07-17,DE,Facebook Ads,2
319090,tenwords_1w_7.99_7free,f,f,2020-07-24,DE,Facebook Ads,3
319090,tenwords_1w_7.99_7free,f,f,2020-07-31,DE,Facebook Ads,4
319090,tenwords_1w_7.99_7free,f,f,2020-08-07,DE,Facebook Ads,5
319630,tenwords_1w_9.99_offer,f,f,2020-08-09,TR,Facebook Ads,1
319661,tenwords_1w_7.99_7free,t,f,2020-09-17,CZ,Facebook Ads,1
319661,tenwords_1w_7.99_7free,f,f,2020-09-24,CZ,Facebook Ads,2
320523,tenwords_1w_9.99_offer,f,f,2020-08-28,MX,Facebook Ads,1
320523,tenwords_1w_9.99_offer,f,f,2020-09-04,MX,Facebook Ads,2
320523,tenwords_1w_9.99_offer,f,f,2020-09-11,MX,Facebook Ads,3
321746,tenwords_1w_7.99_7free,t,f,2020-08-11,RU,Facebook Ads,1
322124,tenwords_1w_7.99_7free,t,f,2020-07-16,CH,Facebook Ads,1
322124,tenwords_1w_7.99_7free,f,f,2020-07-23,CH,Facebook Ads,2
322124,tenwords_1w_7.99_7free,f,f,2020-08-26,CH,Facebook Ads,3
322191,tenwords_1w_9.99_offer,f,f,2020-09-07,DE,Facebook Ads,1
322570,tenwords_1w_9.99_offer,f,f,2020-08-29,VG,Facebook Ads,1
322570,tenwords_1w_9.99_offer,f,f,2020-09-17,VG,Facebook Ads,2
330555,tenwords_1w_9.99_offer,f,f,2020-09-11,QA,Facebook Ads,1
334215,tenwords_1w_9.99_offer,f,f,2020-07-16,BE,Facebook Ads,1
334819,tenwords_1w_9.99_offer,f,f,2020-09-14,PE,Facebook Ads,1
334933,tenwords_1w_9.99_offer,f,f,2020-07-15,QA,Facebook Ads,1
334933,tenwords_1w_9.99_offer,f,f,2020-07-22,QA,Facebook Ads,2
334933,tenwords_1w_9.99_offer,f,f,2020-07-29,QA,Facebook Ads,3
338796,tenwords_1w_9.99_offer,f,f,2020-09-16,PL,Facebook Ads,1
338826,tenwords_1w_9.99_offer,f,f,2020-09-22,Organic/Unknown,Organic/Unknown,1
340961,tenwords_1w_9.99_offer,f,f,2020-07-28,PT,Facebook Ads,1
340961,tenwords_1w_9.99_offer,f,f,2020-08-04,PT,Facebook Ads,2
341439,tenwords_1w_9.99_offer,f,f,2020-09-19,BH,Facebook Ads,1
341439,tenwords_1w_9.99_offer,f,f,2020-09-26,BH,Facebook Ads,2
342310,tenwords_1w_9.99_offer,f,f,2020-08-08,BJ,Facebook Ads,1
342711,tenwords_1w_7.99_7free,f,f,2020-08-23,RS,Google Ads,1
345157,tenwords_1w_9.99_offer,f,f,2020-07-18,IT,Facebook Ads,1
347394,tenwords_1w_9.99_offer,f,f,2020-08-09,TR,Facebook Ads,1
352027,tenwords_1w_7.99_7free,t,f,2020-08-29,UK,Facebook Ads,1
353476,tenwords_1w_7.99_7free,t,f,2020-09-13,US,Facebook Ads,1
353526,tenwords_1w_9.99_offer,f,f,2020-07-17,RS,Facebook Ads,1
354970,tenwords_1w_9.99_offer,f,f,2020-09-16,US,Facebook Ads,1
355008,tenwords_1w_9.99_offer,f,f,2020-07-06,Organic/Unknown,Organic/Unknown,1
355008,tenwords_1w_9.99_offer,f,f,2020-07-13,Organic/Unknown,Organic/Unknown,2
355269,tenwords_1w_7.99_7free,t,f,2020-07-04,US,Facebook Ads,1
356742,tenwords_1w_9.99_offer,f,f,2020-07-05,CZ,Facebook Ads,1
356941,tenwords_1w_7.99_7free,t,f,2020-08-26,PE,Google Ads,1
362051,tenwords_1w_9.99_offer,f,f,2020-07-21,US,Facebook Ads,1
362051,tenwords_1w_9.99_offer,f,f,2020-07-28,US,Facebook Ads,2
362051,tenwords_1w_9.99_offer,f,f,2020-08-04,US,Facebook Ads,3
362051,tenwords_1w_9.99_offer,f,f,2020-08-11,US,Facebook Ads,4
362051,tenwords_1w_9.99_offer,f,f,2020-08-18,US,Facebook Ads,5
362051,tenwords_1w_9.99_offer,f,f,2020-08-25,US,Facebook Ads,6
362051,tenwords_1w_9.99_offer,f,f,2020-09-01,US,Facebook Ads,7
362051,tenwords_1w_9.99_offer,f,f,2020-09-08,US,Facebook Ads,8
362051,tenwords_1w_9.99_offer,f,f,2020-09-15,US,Facebook Ads,9
362051,tenwords_1w_9.99_offer,f,f,2020-09-22,US,Facebook Ads,10
362051,tenwords_1w_9.99_offer,f,f,2020-09-29,US,Facebook Ads,11
367816,tenwords_1w_9.99_offer,f,f,2020-09-13,UA,Facebook Ads,1
368593,tenwords_1w_7.99_7free,t,f,2020-09-16,NZ,Facebook Ads,1
368924,tenwords_1w_9.99_offer,f,f,2020-07-27,BR,Facebook Ads,1
372304,tenwords_1w_9.99_offer,f,f,2020-07-30,US,Facebook Ads,1
374552,tenwords_1w_9.99_offer,f,f,2020-07-22,QA,Facebook Ads,1
374552,tenwords_1w_9.99_offer,f,f,2020-07-29,QA,Facebook Ads,2
375555,tenwords_1w_9.99_offer,f,f,2020-07-20,Organic/Unknown,Organic/Unknown,1
375711,tenwords_1w_9.99_offer,f,f,2020-09-26,CA,Facebook Ads,1
376229,tenwords_1w_9.99_offer,f,f,2020-09-19,Organic/Unknown,Organic/Unknown,1
378391,tenwords_lifetime_limited_49.99,f,f,2020-07-14,Organic/Unknown,Organic/Unknown,1
381417,tenwords_1w_7.99_7free,t,f,2020-08-31,CH,Facebook Ads,1
382923,tenwords_1w_7.99_7free,t,f,2020-08-16,US,Facebook Ads,1
382923,tenwords_1w_7.99_7free,f,f,2020-08-23,US,Facebook Ads,2
382923,tenwords_1w_7.99_7free,f,f,2020-08-30,US,Facebook Ads,3
382923,tenwords_1w_7.99_7free,f,f,2020-09-06,US,Facebook Ads,4
382923,tenwords_1w_7.99_7free,f,f,2020-09-13,US,Facebook Ads,5
382923,tenwords_1w_7.99_7free,f,f,2020-09-20,US,Facebook Ads,6
382923,tenwords_1w_7.99_7free,f,f,2020-09-27,US,Facebook Ads,7
383147,tenwords_1w_7.99_7free,t,f,2020-08-23,PL,Facebook Ads,1
383147,tenwords_1w_7.99_7free,f,f,2020-09-11,PL,Facebook Ads,2
383147,tenwords_1w_7.99_7free,f,f,2020-09-18,PL,Facebook Ads,3
383147,tenwords_1w_7.99_7free,f,f,2020-09-25,PL,Facebook Ads,4
383176,tenwords_1w_7.99_7free,t,f,2020-08-02,US,Facebook Ads,1
384435,tenwords_1w_9.99_offer,f,f,2020-09-04,EG,Facebook Ads,1
385710,tenwords_1w_7.99_7free,t,f,2020-09-09,NP,Google Ads,1
385750,tenwords_1w_9.99_offer,f,f,2020-08-16,Organic/Unknown,Organic/Unknown,1
386121,tenwords_1w_9.99_offer,f,f,2020-08-29,UK,Facebook Ads,1
386429,tenwords_1w_9.99_offer,f,f,2020-07-29,AE,Facebook Ads,1
386429,tenwords_1w_9.99_offer,f,f,2020-08-05,AE,Facebook Ads,2
386429,tenwords_1w_9.99_offer,f,f,2020-08-12,AE,Facebook Ads,3
386687,tenwords_1w_7.99_7free,t,f,2020-07-23,NL,Facebook Ads,1
388171,tenwords_1w_7.99_7free,t,f,2020-07-03,CA,Facebook Ads,1
389344,tenwords_1w_7.99_7free,t,f,2020-07-29,Organic/Unknown,Organic/Unknown,1
389916,tenwords_1w_9.99_offer,f,f,2020-09-06,AT,Facebook Ads,1
390112,tenwords_1w_9.99_offer,f,f,2020-09-11,UK,Facebook Ads,1
390198,tenwords_1w_7.99_7free,t,f,2020-07-23,AT,Facebook Ads,1
391237,tenwords_1w_9.99_offer,f,f,2020-07-20,US,Facebook Ads,1
391446,tenwords_1w_9.99_offer,f,f,2020-08-24,Organic/Unknown,Organic/Unknown,1
391446,tenwords_1w_9.99_offer,f,f,2020-08-31,Organic/Unknown,Organic/Unknown,2
391446,tenwords_1w_9.99_offer,f,f,2020-09-07,Organic/Unknown,Organic/Unknown,3
391446,tenwords_1w_9.99_offer,f,f,2020-09-14,Organic/Unknown,Organic/Unknown,4
391446,tenwords_1w_9.99_offer,f,f,2020-09-21,Organic/Unknown,Organic/Unknown,5
391446,tenwords_1w_9.99_offer,f,f,2020-09-28,Organic/Unknown,Organic/Unknown,6
392439,tenwords_1w_7.99_7free,f,f,2020-07-11,CH,Facebook Ads,1
392439,tenwords_1w_9.99_offer,f,t,2020-07-11,CH,Facebook Ads,2
393089,tenwords_1w_7.99_7free,t,f,2020-08-26,AU,Facebook Ads,1
394109,tenwords_1w_7.99_7free,t,f,2020-07-22,US,Facebook Ads,1
395019,tenwords_1w_7.99_7free,t,f,2020-09-18,UA,Facebook Ads,1
395359,tenwords_lifetime_limited_49.99,f,f,2020-09-09,Organic/Unknown,Organic/Unknown,1
400896,tenwords_1w_9.99_offer,f,f,2020-09-16,US,Facebook Ads,1
400896,tenwords_1w_9.99_offer,f,f,2020-09-23,US,Facebook Ads,2
402396,tenwords_1w_7.99_7free,t,f,2020-08-12,LB,Facebook Ads,1
403696,tenwords_1w_9.99_offer,f,f,2020-08-16,KE,Facebook Ads,1
403892,tenwords_1w_7.99_7free,t,f,2020-07-17,KR,Facebook Ads,1
404709,tenwords_1w_9.99_offer,f,f,2020-08-16,US,Facebook Ads,1
404709,tenwords_1w_9.99_offer,f,f,2020-08-23,US,Facebook Ads,2
404709,tenwords_1w_9.99_offer,f,f,2020-08-30,US,Facebook Ads,3
